CNPJ_Fundo_Classe;Data_Referencia;Versao;Classe;Nome_Imovel;Endereco;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Vacancia;Percentual_Inadimplencia;Percentual_Receitas_FII;Percentual_Locado;Percentual_Vendido;Percentual_Conclusao_Obras_Realizado;Percentual_Conclusao_Obras_Previsto;Custo_Construcao_Realizado;Custo_Construcao_Previsto;Percentual_Imovel_Total_Investido
44.669.674/0001-59;2026-03-31;1;Imóveis para renda acabados;Unip_150746;RUA DA MOOCA - LOJA 3873 - 3879;0;1;150746;0.005851;0;0;;;;;;;
44.669.674/0001-59;2026-03-31;1;Imóveis para renda acabados;Unip_175573;AV. ROLAND GARROS, 1973;0;1;175573;0.005851;0;0;;;;;;;
44.669.674/0001-59;2026-03-31;1;Imóveis para renda acabados;FLA_108058;Não possui informação apresentada;0;1;Não possui informação apresentada;0.005851;0;0;;;;;;;
44.669.674/0001-59;2026-03-31;1;Imóveis para renda acabados;FLA_108061;Não possui informação apresentada;0;1;Não possui informação apresentada;0.005851;0;0;;;;;;;
44.669.674/0001-59;2026-03-31;1;Imóveis para renda acabados;Unip_134582;EST. ANTIGA DO MAR, Nº 5172 - LOTE 2 - 3 - 4;0;1;134582;0.005851;0;0;;;;;;;
44.669.674/0001-59;2026-03-31;1;Imóveis para renda acabados;Unip_64171;AV. PEDRO CELESTINO LEITE PENTEADO 261;0;1;64171;0.005851;0;0;;;;;;;
44.669.674/0001-59;2026-03-31;1;Imóveis para renda acabados;Unip_45344;AV. DOS AUTONOMISTAS, N 2400-2394;0;1;45344;0.005851;0;0;;;;;;;
44.669.674/0001-59;2026-03-31;1;Imóveis para renda acabados;Unip_25842;AV RUY RODRIGUES - SANTA LETICIA DO RETIRO;0;1;25842;0.005851;0;0;;;;;;;
44.669.674/0001-59;2026-03-31;1;Imóveis para renda acabados;MOGI_27310;Avenida Voluntário Pinheiro Franco, 252 - Centro - Mogi das Cruzes-SP 08710-220;533.2;1;Matrícula 27.310;0;0;0;;;;;;;
44.669.674/0001-59;2026-03-31;1;Imóveis para venda acabados;17086_100;Av. Pedro Celestino Leite Penteado,415. Sítio Taboão, no Bairro dos Cristais, distrito de Jordanésia, Município de Cajamar;11780;1;Matrícula 17086;;;;;;;;;;0.4485
