CNPJ_Fundo_Classe;Data_Referencia;Versao;Tipo;Emissor;CNPJ_Emissor;Emissao;Serie;Codigo_Acao;Nome_Ativo;Data_Vencimento;Quantidade;Valor
30.578.417/0001-05;2024-03-28;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZACAO - 21A0607963;8769451000108;4;164;;;;7700;1763500.36
30.578.417/0001-05;2024-03-28;1;CRI/CRA;OPEA SECURITIZADORA S/A - 21K0522795;2773542000122;4;201;;;;1000;882062.76
30.578.417/0001-05;2024-03-28;1;CRI/CRA;OPEA SECURITIZADORA S/A - 21H0849973;2773542000122;4;197;;;;9000;2673416.41
30.578.417/0001-05;2024-03-28;1;CRI/CRA;HABITASEC SECURITIZADORA S/A - 21L0729728;9304427000158;1;306;;;;12500;2394822.64
30.578.417/0001-05;2024-03-28;1;CRI/CRA;OPEA SECURITIZADORA S/A - 21H0284007;2773542000122;4;183;;;;4500;3826703.6
30.578.417/0001-05;2024-03-28;1;CRI/CRA;FORTE SECURITIZADORA S.A. - 19K1139240;12979898000170;1;335;;;;19500;18815937.17
30.578.417/0001-05;2024-03-28;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZACAO - 22B0653678;8769451000108;4;453;;;;35739;3611149
30.578.417/0001-05;2024-03-28;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZACAO - 21A0607952;8769451000108;4;162;;;;7700;1050933.63
30.578.417/0001-05;2024-03-28;1;CRI/CRA;HABITASEC SECURITIZADORA S/A - 21G0733018;9304427000158;1;261;;;;7000;8250198.26
30.578.417/0001-05;2024-03-28;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZACAO - 23H1074707;8769451000108;107;1;;;;9000;8894029.32
30.578.417/0001-05;2024-03-28;1;CRI/CRA;OPEA SECURITIZADORA S/A - 21F1151103;2773542000122;1;341;;;;14000;5087963.97
30.578.417/0001-05;2024-03-28;1;CRI/CRA;OPEA SECURITIZADORA S/A - 21L0967718;2773542000122;1;458;;;;5850;4254010.11
30.578.417/0001-05;2024-03-28;1;CRI/CRA;HABITASEC SECURITIZADORA S/A - 22D1286982;9304427000158;1;338;;;;4336;3449669.27
30.578.417/0001-05;2024-03-28;1;CRI/CRA;OPEA SECURITIZADORA S/A - 21I0802807;2773542000122;1;377;;;;5947;606806.69
30.578.417/0001-05;2024-03-28;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZACAO - 21A0608474;8769451000108;4;168;;;;7700;5842073.93
30.578.417/0001-05;2024-03-28;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZACAO - 21A0859444;8769451000108;4;148;;;;2000;1870735.64
30.578.417/0001-05;2024-03-28;1;CRI/CRA;OPEA SECURITIZADORA S/A - 21H0849957;2773542000122;4;196;;;;8000;811682.95
30.578.417/0001-05;2024-03-28;1;CRI/CRA;OPEA SECURITIZADORA S/A - 21L0967727;2773542000122;1;462;;;;5150;4760532.42
30.578.417/0001-05;2024-03-28;1;CRI/CRA;FORTE SECURITIZADORA S.A. - 18H0134529;12979898000170;1;178;;;;544;0.05
30.578.417/0001-05;2024-03-28;1;CRI/CRA;HABITASEC SECURITIZADORA S/A - 21L0729731;9304427000158;1;307;;;;12500;2394822.64
30.578.417/0001-05;2024-03-28;1;CRI/CRA;HABITASEC SECURITIZADORA S/A - 21D0864265;9304427000158;1;256;;;;3000;2300103.85
30.578.417/0001-05;2024-03-28;1;CRI/CRA;OPEA SECURITIZADORA S/A - 21H1035398;2773542000122;1;361;;;;19900;11847410.79
30.578.417/0001-05;2024-03-28;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZACAO - 20L0871093;8769451000108;4;146;;;;40000;35201282.8
30.578.417/0001-05;2024-03-28;1;Outras Cotas de FI;Bradesco Empresas FIC Referenciado DI;5629904000102;;;;;;546131.1528;4121867.86
30.578.417/0001-05;2024-03-28;1;CRI/CRA;FORTE SECURITIZADORA S.A. - 18H0134527;12979898000170;1;174;;;;23;0
30.578.417/0001-05;2024-03-28;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZACAO - 21J0649503;8769451000108;4;352;;;;9000;6927247.64
30.578.417/0001-05;2024-03-28;1;CRI/CRA;OPEA SECURITIZADORA S/A - 21C0710827;2773542000122;1;327;;;;1935;2401392.83
30.578.417/0001-05;2024-03-28;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZACAO - 21B0000204;8769451000108;4;187;;;;46500;2199767.08
30.578.417/0001-05;2024-03-28;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZACAO - 21A0607856;8769451000108;4;160;;;;7980;152047.65
30.578.417/0001-05;2024-03-28;1;CRI/CRA;HABITASEC SECURITIZADORA S/A - 22D1286980;9304427000158;1;336;;;;7289;5372034.43
30.578.417/0001-05;2024-03-28;1;CRI/CRA;OPEA SECURITIZADORA S/A - 20L0871068;2773542000122;1;314;;;;5400;3770018.28
30.578.417/0001-05;2024-03-28;1;FII;HEDGE RECEBIVEIS IMOB. FUNDO DE INVST. IMOB. - HREC11;35507262000121;;;;;;300330;2639900.7
30.578.417/0001-05;2024-03-28;1;CRI/CRA;OPEA SECURITIZADORA S/A - 22B0653652;2773542000122;4;170;;;;14750;14434385.93
30.578.417/0001-05;2024-03-28;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZACAO - 21A0850418;8769451000108;4;186;;;;13500;622772.01
30.578.417/0001-05;2024-03-28;1;CRI/CRA;FORTE SECURITIZADORA S.A. - 18E0852030;12979898000170;1;172;;;;2750;2279960.9
30.578.417/0001-05;2024-03-28;1;Outras Cotas de FI;BEYOND SOBERANO FC FI RF REFERENCIADO DI;50628101000180;;;;;;54834032.9184661;58941395.51
30.578.417/0001-05;2024-03-28;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZACAO - 21A0826515;8769451000108;4;147;;;;2000;1851243.27
30.578.417/0001-05;2024-03-28;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZACAO - 20J0775490;8769451000108;4;137;;;;7000;4148278.26
30.578.417/0001-05;2024-03-28;1;CRI/CRA;OPEA SECURITIZADORA S/A - 22I0149823;2773542000122;56;4;;;;5000;4325605.36
30.578.417/0001-05;2024-03-28;1;CRI/CRA;OPEA SECURITIZADORA S/A - 20L0871064;2773542000122;1;292;;;;5000;3419361.53
30.578.417/0001-05;2024-03-28;1;FII;VALORA CRI ÍNDICE DE PREÇOS FDO INVEST. - VGIP11;34197811000146;;;;;;50694;4677028.44
30.578.417/0001-05;2024-03-28;1;FII;FDO INV IMOB RBR CREDITO IMOB ESTRUTURADO - RBRY11;30166700000111;;;;;;103110;10374928.2
30.578.417/0001-05;2024-03-28;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZACAO - 22B0653348;8769451000108;4;394;;;;59400;5494506.45
30.578.417/0001-05;2024-03-28;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZACAO - 21A0869388;8769451000108;4;149;;;;2000;1938888.07
30.578.417/0001-05;2024-03-28;1;CRI/CRA;HABITASEC SECURITIZADORA S/A - 21D0864263;9304427000158;1;254;;;;7400;4891345.9
30.578.417/0001-05;2024-03-28;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZACAO - 21J0300975;8769451000108;4;285;;;;2500;1684675.53
30.578.417/0001-05;2024-03-28;1;CRI/CRA;FORTE SECURITIZADORA S.A. - 18A0893102;12979898000170;1;112;;;;1050;0.11
30.578.417/0001-05;2024-03-28;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZACAO - 21A0775566;8769451000108;4;181;;;;36425;1566940.53
30.578.417/0001-05;2024-03-28;1;CRI/CRA;OPEA SECURITIZADORA S/A - 21L0967451;2773542000122;1;457;;;;14300;10178182.85
30.578.417/0001-05;2024-03-28;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZACAO - 20H0051754;8769451000108;4;83;;;;10200;8269770.16
30.578.417/0001-05;2024-03-28;1;CRI/CRA;OPEA SECURITIZADORA S/A - 22I0149798;2773542000122;56;1;;;;5993;5153492.49
30.578.417/0001-05;2024-03-28;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZACAO - 21J0302094;8769451000108;4;286;;;;2500;1766883.68
30.578.417/0001-05;2024-03-28;1;CRI/CRA;HABITASEC SECURITIZADORA S/A - 21B0591503;9304427000158;1;235;;;;2500;2383027.59
30.578.417/0001-05;2024-03-28;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZACAO - 21J1001701;8769451000108;4;400;;;;9500;8710639.9
30.578.417/0001-05;2024-03-28;1;CRI/CRA;VIRGO COMPANHIA DE SECURITIZACAO - 22B0652228;8769451000108;4;393;;;;72600;6714139.62
30.578.417/0001-05;2024-06-30;1;Outras Cotas de FI;BEYOND SOBERANO FC FI RF REFERENCIADO DI;50628101000180;;;;;;41117775.6646862;45521694.92
30.578.417/0001-05;2024-06-30;1;CRI/CRA;HABITASEC SECURITIZADORA S/A - 22D1286982;9304427000158;1;338;;;;4336;3025053.29
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 21J0302094;8769451000108;4;286;;;;2500;1631726.59
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 21L0050460;8769451000108;4;150;;;;2000;1840928.47
30.578.417/0001-05;2024-06-30;1;CRI/CRA;HABITASEC SECURITIZADORA S/A - 22D1286983;9304427000158;1;339;;;;3880;2706914.38
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 21A0850298;8769451000108;4;185;;;;46500;1896652.05
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 21A0859444;8769451000108;4;148;;;;2000;1792939.14
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 21A0775592;8769451000108;4;182;;;;10575;505509.76
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 22B0653681;8769451000108;4;454;;;;43681;4403870.04
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 22B0084502;8769451000108;4;427;;;;5210;4117230.69
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 21A0775566;8769451000108;4;181;;;;36425;1545452.38
30.578.417/0001-05;2024-06-30;1;CRI/CRA;OPEA SECURITIZADORA S/A - 21I0802801;2773542000122;1;375;;;;15000;13172999.89
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 20L0871093;8769451000108;4;146;;;;40000;33474306.64
30.578.417/0001-05;2024-06-30;1;CRI/CRA;OPEA SECURITIZADORA S/A - 22I0149814;2773542000122;56;3;;;;5000;4059532.49
30.578.417/0001-05;2024-06-30;1;FII;FDO INV IMOB RBR CREDITO IMOB ESTRUTURADO - RBRY11;30166700000111;;;;;;103110;10104780
30.578.417/0001-05;2024-06-30;1;CRI/CRA;OPEA SECURITIZADORA S/A - 21H1035398;2773542000122;1;361;;;;19900;11008215.67
30.578.417/0001-05;2024-06-30;1;CRI/CRA;OPEA SECURITIZADORA S/A - 22I0149811;2773542000122;56;2;;;;5000;3874729.4
30.578.417/0001-05;2024-06-30;1;CRI/CRA;CANAL COMP DE SECURITIZACAO - 23B0790147;41811375000119;28;1;;;;20000;17208932.41
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 20H0620360;8769451000108;4;73;;;;16000;10457727.44
30.578.417/0001-05;2024-06-30;1;FII;KINEA ÍNDICES DE PREÇOS FDO INV IMOB - FII - KNIP11;24960430000113;;;;;;10000;963000
30.578.417/0001-05;2024-06-30;1;CRI/CRA;FORTE SECURITIZADORA S.A. - 18H0134529;12979898000170;1;178;;;;544;0.05
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 22B0653556;8769451000108;4;449;;;;40491;3699817.22
30.578.417/0001-05;2024-06-30;1;FII;NAVI CRÉDITO IMOBILIÁRIO FII - NCRI11;40041603000156;;;;;;500000;4305000
30.578.417/0001-05;2024-06-30;1;CRI/CRA;OPEA SECURITIZADORA S/A - 21H0284007;2773542000122;4;183;;;;4500;3636190.55
30.578.417/0001-05;2024-06-30;1;CRI/CRA;HABITASEC SECURITIZADORA S/A - 21I0940475;9304427000158;1;280;;;;2325;2470363.53
30.578.417/0001-05;2024-06-30;1;CRI/CRA;HABITASEC SECURITIZADORA S/A - 21L0729728;9304427000158;1;306;;;;12500;2359225.96
30.578.417/0001-05;2024-06-30;1;CRI/CRA;HABITASEC SECURITIZADORA S/A - 21G0733026;9304427000158;1;262;;;;3600;3805483.84
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 21A0608474;8769451000108;4;168;;;;7700;5898095.51
30.578.417/0001-05;2024-06-30;1;CRI/CRA;OPEA SECURITIZADORA S/A - 21K0522538;2773542000122;4;200;;;;8000;6095097.91
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 21J0989932;8769451000108;4;379;;;;21000;18897983.09
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 20H0051749;8769451000108;4;82;;;;12200;9117406.84
30.578.417/0001-05;2024-06-30;1;CRI/CRA;FORTE SECURITIZADORA S.A. - 18E0844461;12979898000170;1;168;;;;2950;2362806.17
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 22B0653656;8769451000108;4;451;;;;42350;4270618.59
30.578.417/0001-05;2024-06-30;1;CRI/CRA;HABITASEC SECURITIZADORA S/A - 21D0864264;9304427000158;1;255;;;;5800;3995671.72
30.578.417/0001-05;2024-06-30;1;FII;HEDGE RECEBIVEIS IMOB. FUNDO DE INVST. IMOB. - HREC11;35507262000121;;;;;;300330;2513762.1
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 21A0850574;8769451000108;4;189;;;;38750;1863989.6
30.578.417/0001-05;2024-06-30;1;CRI/CRA;OPEA SECURITIZADORA S/A - 22B0653652;2773542000122;4;170;;;;14750;13534298.01
30.578.417/0001-05;2024-06-30;1;CRI/CRA;HABITASEC SECURITIZADORA S/A - 21B0564516;9304427000158;1;219;;;;9500;7611559.82
30.578.417/0001-05;2024-06-30;1;CRI/CRA;FORTE SECURITIZADORA S.A. - 18H0134527;12979898000170;1;174;;;;23;0
30.578.417/0001-05;2024-06-30;1;CRI/CRA;OPEA SECURITIZADORA S/A - 21E0379796;2773542000122;4;178;;;;8800;8764735.79
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 21A0607952;8769451000108;4;162;;;;7700;1061011.38
30.578.417/0001-05;2024-06-30;1;FII;CVPAR FUNDO DE INVESTIMENTO IMOBILIÁRIO DE CRI - CVPR14;38294329000185;;;;;;30000;3000000
30.578.417/0001-05;2024-06-30;1;CRI/CRA;HABITASEC SECURITIZADORA S/A - 21G0733018;9304427000158;1;261;;;;7000;8230859.91
30.578.417/0001-05;2024-06-30;1;CRI/CRA;OPEA SECURITIZADORA S/A - 23G1149789;2773542000122;161;1;;;;27724;26046433.4
30.578.417/0001-05;2024-06-30;1;CRI/CRA;OPEA SECURITIZADORA S/A - 21L0967718;2773542000122;1;458;;;;5850;4019118.84
30.578.417/0001-05;2024-06-30;1;CRI/CRA;FORTE SECURITIZADORA S.A. - 19D1329258;12979898000170;1;218;;;;3050;1610999.6
30.578.417/0001-05;2024-06-30;1;CRI/CRA;OPEA SECURITIZADORA S/A - 22I0149864;2773542000122;56;6;;;;1546;1205136.49
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 23J2094862;8769451000108;124;1;;;;54000;46162080.53
30.578.417/0001-05;2024-06-30;1;CRI/CRA;HABITASEC SECURITIZADORA S/A - 21I0600458;9304427000158;1;279;;;;9335;10922152.41
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 22B0652228;8769451000108;4;393;;;;72600;6697156.1
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 21B0000204;8769451000108;4;187;;;;46500;2173637.5
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 21A0869388;8769451000108;4;149;;;;2000;1858750.46
30.578.417/0001-05;2024-06-30;1;FII;SUNO RECEBÍVEIS IMOBILIÁRIOS FDO DE INV IMOB - SNCI11;41076710000182;;;;;;34526;3321055.94
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 20H0050614;8769451000108;4;77;;;;24750;15515343.21
30.578.417/0001-05;2024-06-30;1;CRI/CRA;OPEA SECURITIZADORA S/A - 21I0802808;2773542000122;1;387;;;;150;69457.6
30.578.417/0001-05;2024-06-30;1;FII;RIZA ARCTIUM REAL ESTATE - ARCT11;28267696000136;;;;;;23553;2052172.89
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 21A0607856;8769451000108;4;160;;;;7980;153505.68
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 22B0653678;8769451000108;4;453;;;;35739;3596686.16
30.578.417/0001-05;2024-06-30;1;CRI/CRA;HABITASEC SECURITIZADORA S/A - 22D1286980;9304427000158;1;336;;;;7289;4686256.69
30.578.417/0001-05;2024-06-30;1;CRI/CRA;FORTE SECURITIZADORA S.A. - 18A0893102;12979898000170;1;112;;;;1050;0.11
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 22B0653348;8769451000108;4;394;;;;59400;5481785.46
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 21J1001700;8769451000108;4;399;;;;9500;8613307.5
30.578.417/0001-05;2024-06-30;1;CRI/CRA;OPEA SECURITIZADORA S/A - 21I0802807;2773542000122;1;377;;;;5947;319700.94
30.578.417/0001-05;2024-06-30;1;CRI/CRA;OPEA SECURITIZADORA S/A - 20L0871069;2773542000122;1;315;;;;6000;3747246.04
30.578.417/0001-05;2024-06-30;1;CRI/CRA;FORTE SECURITIZADORA S.A. - 18E0852030;12979898000170;1;172;;;;2750;2147654.67
30.578.417/0001-05;2024-06-30;1;CRI/CRA;OPEA SECURITIZADORA S/A - 21B0566153;2773542000122;1;321;;;;45500;21604571.66
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 21A0850275;8769451000108;4;184;;;;13500;619926.79
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 21A0607963;8769451000108;4;164;;;;7700;1780411.16
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 21A0607979;8769451000108;4;166;;;;7700;4419513.14
30.578.417/0001-05;2024-06-30;1;CRI/CRA;FORTE SECURITIZADORA S.A. - 18E0852434;12979898000170;1;170;;;;1500;1190219.04
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 22B0653675;8769451000108;4;452;;;;43681;4475552.25
30.578.417/0001-05;2024-06-30;1;CRI/CRA;FORTE SECURITIZADORA S.A. - 19K1139240;12979898000170;1;335;;;;19500;18516626.19
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 21A0850462;8769451000108;4;188;;;;13500;427866.83
30.578.417/0001-05;2024-06-30;1;CRI/CRA;OPEA SECURITIZADORA S/A - 21C0710497;2773542000122;1;310;;;;1935;2153276.62
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 21A0850592;8769451000108;4;190;;;;11250;227539.23
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 21J0649503;8769451000108;4;352;;;;9000;6928487.87
30.578.417/0001-05;2024-06-30;1;CRI/CRA;OPEA SECURITIZADORA S/A - 21I0802805;2773542000122;1;404;;;;4000;3376140.27
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 21J0300224;8769451000108;4;284;;;;12000;6887445.09
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 24D3462826;8769451000108;149;1;;;;25000;24144876.85
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 21J0300975;8769451000108;4;285;;;;2500;1555138.36
30.578.417/0001-05;2024-06-30;1;FII;FDO INV IMOB - FII RBR RENDIMENTO HIGH GRADE - RBRR11;29467977000103;;;;;;2188;200223.88
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 21J0067337;8769451000108;4;359;;;;10000;3433713.1
30.578.417/0001-05;2024-06-30;1;CRI/CRA;OPEA SECURITIZADORA S/A - 21L0967727;2773542000122;1;462;;;;5150;4539297.14
30.578.417/0001-05;2024-06-30;1;CRI/CRA;OPEA SECURITIZADORA S/A - 21K0522795;2773542000122;4;201;;;;1000;846194.02
30.578.417/0001-05;2024-06-30;1;CRI/CRA;OPEA SECURITIZADORA S/A - 22I0149823;2773542000122;56;4;;;;5000;4190083.64
30.578.417/0001-05;2024-06-30;1;CRI/CRA;HABITASEC SECURITIZADORA S/A - 21L0729731;9304427000158;1;307;;;;12500;2359225.96
30.578.417/0001-05;2024-06-30;1;CRI/CRA;OPEA SECURITIZADORA S/A - 21L0967725;2773542000122;1;460;;;;8500;7254112.08
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 21A0826515;8769451000108;4;147;;;;2000;1782855.34
30.578.417/0001-05;2024-06-30;1;CRI/CRA;HABITASEC SECURITIZADORA S/A - 22D1286981;9304427000158;1;337;;;;4200;2905530.32
30.578.417/0001-05;2024-06-30;1;CRI/CRA;FORTE SECURITIZADORA S.A. - 18A0893173;12979898000170;1;114;;;;955;0.1
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 24C1690313;8769451000108;148;2;;;;30000;29413809.48
30.578.417/0001-05;2024-06-30;1;CRI/CRA;HABITASEC SECURITIZADORA S/A - 21D0864253;9304427000158;1;252;;;;4700;1826996.06
30.578.417/0001-05;2024-06-30;1;CRI/CRA;BAMBOO SECURITIZADORA S.A - 24C1998253;48343871000134;1;1;;;;11468;11061193.66
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 22B0653645;8769451000108;4;450;;;;51761;5207868.47
30.578.417/0001-05;2024-06-30;1;CRI/CRA;OPEA SECURITIZADORA S/A - 21L0967724;2773542000122;1;459;;;;4600;3834903.1
30.578.417/0001-05;2024-06-30;1;CRI/CRA;HABITASEC SECURITIZADORA S/A - 21D0864252;9304427000158;1;251;;;;10000;2800776.88
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 20H0050651;8769451000108;4;81;;;;7850;5165995.11
30.578.417/0001-05;2024-06-30;1;CRI/CRA;OPEA SECURITIZADORA S/A - 23G1149794;2773542000122;161;2;;;;22047;20816500.24
30.578.417/0001-05;2024-06-30;1;CRI/CRA;FORTE SECURITIZADORA S.A. - 18H0135364;12979898000170;1;175;;;;20;0
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 22B0653493;8769451000108;4;395;;;;49489;4622245.84
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 21A0775722;8769451000108;4;183;;;;46500;1895682.54
30.578.417/0001-05;2024-06-30;1;CRI/CRA;OPEA SECURITIZADORA S/A - 22I0149798;2773542000122;56;1;;;;5993;4971848.34
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 23H1074707;8769451000108;107;1;;;;9000;8432911.23
30.578.417/0001-05;2024-06-30;1;CRI/CRA;HABITASEC SECURITIZADORA S/A - 21F1037235;9304427000158;1;247;;;;9000;6990615.48
30.578.417/0001-05;2024-06-30;1;CRI/CRA;HABITASEC SECURITIZADORA S/A - 21D0864254;9304427000158;1;253;;;;6100;2764517.59
30.578.417/0001-05;2024-06-30;1;CRI/CRA;HABITASEC SECURITIZADORA S/A - 21D0864263;9304427000158;1;254;;;;7400;4342348.73
30.578.417/0001-05;2024-06-30;1;FII;VALORA HEDGE - VGHF11;36771692000146;;;;;;626300;5636700
30.578.417/0001-05;2024-06-30;1;Outras Cotas de FI;Bradesco Empresas FIC Referenciado DI;5629904000102;;;;;;155953.3442;1212306.92
30.578.417/0001-05;2024-06-30;1;CRI/CRA;OPEA SECURITIZADORA S/A - 21L0967451;2773542000122;1;457;;;;14300;9616179.9
30.578.417/0001-05;2024-06-30;1;FII;VALORA CRI ÍNDICE DE PREÇOS FDO INVEST. - VGIP11;34197811000146;;;;;;50694;4473238.56
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 20H0051754;8769451000108;4;83;;;;10200;7889205.98
30.578.417/0001-05;2024-06-30;1;CRI/CRA;HABITASEC SECURITIZADORA S/A - 21D0864265;9304427000158;1;256;;;;3000;2047394.81
30.578.417/0001-05;2024-06-30;1;CRI/CRA;HABITASEC SECURITIZADORA S/A - 21B0591503;9304427000158;1;235;;;;2500;2293811.53
30.578.417/0001-05;2024-06-30;1;CRI/CRA;OPEA SECURITIZADORA S/A - 24D3410758;2773542000122;255;1;;;;12500;12265866.14
30.578.417/0001-05;2024-06-30;1;CRI/CRA;OPEA SECURITIZADORA S/A - 21C0710827;2773542000122;1;327;;;;1935;2483612.63
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 21A0608487;8769451000108;4;170;;;;4200;3156491.36
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 22A0423267;8769451000108;4;381;;;;17700;17729184.8
30.578.417/0001-05;2024-06-30;1;CRI/CRA;OPEA SECURITIZADORA S/A - 20L0871068;2773542000122;1;314;;;;5400;3551025.17
30.578.417/0001-05;2024-06-30;1;CRI/CRA;OPEA SECURITIZADORA S/A - 20L0871063;2773542000122;1;291;;;;11100;6981652.73
30.578.417/0001-05;2024-06-30;1;CRI/CRA;HABITASEC SECURITIZADORA S/A - 22D1286984;9304427000158;1;340;;;;3550;2487396.76
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 21A0850418;8769451000108;4;186;;;;13500;616232.87
30.578.417/0001-05;2024-06-30;1;CRI/CRA;OPEA SECURITIZADORA S/A - 21F1151103;2773542000122;1;341;;;;14000;4202685.04
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 21J0650047;8769451000108;4;392;;;;2384;1806428.47
30.578.417/0001-05;2024-06-30;1;CRI/CRA;OPEA SECURITIZADORA S/A - 20L0871064;2773542000122;1;292;;;;5000;3220737.4
30.578.417/0001-05;2024-06-30;1;CRI/CRA;VIRGO COMP DE SECURITIZACAO - 21J1001701;8769451000108;4;400;;;;9500;8514813.06
30.578.417/0001-05;2024-06-30;1;CRI/CRA;OPEA SECURITIZADORA S/A - 20L0871066;2773542000122;1;293;;;;4500;2940069.35
30.578.417/0001-05;2024-09-30;1;CRI/CRA;OPEA SECURITIZADORA S/A;2773542000122;1;375;;;;15000;12775059.16
