CNPJ_Fundo_Classe;Data_Referencia;Versao;Receita_Venda_Estoque_Contabil;Receita_Venda_Estoque_Financeiro;Custo_Estoque_Contabil;Custo_Estoque_Financeiro;Ajuste_Realizacao_Estoque_Contabil;Ajuste_Realizacao_Estoque_Financeiro;Outras_Receitas_Despesas_Estoque_Contabil;Outras_Receitas_Despesas_Estoque_Financeiro;Resultado_Liquido_Estoque_Contabil;Resultado_Liquido_Estoque_Financeiro;Receita_Aluguel_Investimento_Contabil;Receita_Aluguel_Investimento_Financeiro;Despesa_Manutencao_Investimento_Contabil;Despesa_Manutencao_Investimento_Financeiro;Receita_Venda_Investimento_Contabil;Receita_Venda_Investimento_Financeiro;Custo_Investimento_Contabil;Custo_Investimento_Financeiro;Ajuste_Justo_Investimento_Contabil;Ajuste_Justo_Investimento_Financeiro;Outras_Receitas_Despesas_Investimento_Contabil;Outras_Receitas_Despesas_Investimento_Financeiro;Resultado_Liquido_Renda_Contabil;Resultado_Liquido_Renda_Investimento_Financeiro;Receita_Juros_TVM_Contabil;Receita_Juros_TVM_Financeiro;Ajuste_Justo_TVM_Contabil;Ajuste_Justo_TVM_Financeiro;Resultado_Venda_TVM_Contabil;Resultado_Venda_TVM_Financeiro;Outras_Receitas_Despesas_TVM_Contabil;Outras_Receitas_Despesas_TVM_Financeiro;Resultado_Liquido_TVM_Contabil;Resultado_Liquido_TVM_Financeiro;Resultado_Liquido_Total_Contabil;Resultado_Liquido_Total_Financeiro;Receita_Juros_Aplicacao_Contabil;Receita_Juros_Aplicacao_Financeiro;Ajuste_Justo_Aplicacao_Contabil;Ajuste_Justo_Aplicacao_Financeiro;Resultado_Venda_Aplicacao_Contabil;Resultado_Venda_Aplicacao_Financeiro;Outras_Receitas_Despesas_Aplicacao_Contabil;Outras_Receitas_Despesas_Aplicacao_Financeiro;Resultado_Liquido_Recurso_Liquidez_Contabil;Resultado_Liquido_Recurso_Liquidez_Financeiro;Resultado_Liquido_Derivativos_Contabil;Resultado_Liquido_Derivativos_Financeiro;Taxa_Administracao_Contabil;Taxa_Administracao_Financeiro;Taxa_Desempenho_Contabil;Taxa_Desempenho_Financeiro;Despesa_Consultoria_Especializada_Contabil;Despesa_Consultoria_Especializada_Financeiro;Despesa_Empresa_Especializada_Contabil;Despesa_Empresa_Especializada_Financeiro;Despesa_Formador_Mercado_Contabil;Despesa_Formador_Mercado_Financeiro;Despesa_Custodia_Contabil;Despesa_Custodia_Financeiro;Despesa_Auditoria_Independente_Contabil;Despesa_Auditoria_Independente_Financeiro;Despesa_Representantes_Cotistas_Contabil;Despesa_Representantes_Cotistas_Financeiro;Taxa_Imposto_Contribuicao_Contabil;Taxa_Imposto_Contribuicao_Financeiro;Despesa_Comissoes_Emolumentos_Contabil;Despesa_Comissoes_Emolumentos_Financeiro;Despesa_Honorarios_Defesas_Contabil;Despesa_Honorarios_Defesas_Financeiro;Despesa_Contratos_Seguros_Contabil;Despesa_Contratos_Seguros_Financeiro;Despesa_Avaliacoes_Contabil;Despesa_Avaliacoes_Financeiro;Taxa_Ingresso_Saida_Cotista_Contabil;Taxa_Ingresso_Saida_Cotista_Financeiro;Despesa_Registro_Cartorio_Contabil;Despesa_Registro_Cartorio_Financeiro;Outras_Receitas_Depesas_Contabil;Outras_Receitas_Depesas_Financeiro;Total_Receitas_Despesas_Contabil;Total_Receitas_Despesas_Financeiro;Resultado_Trimestral_Liquido_Contabil;Resultado_Trimestral_Liquido_Financeiro;Resultado_Financeiro_Liquido_Acumulado;Resultado_Financeiro_Liquido_Acumulado_95;Parcela_Rendimento_Retido;Lucro_Contabil;Rendimentos_Declarados;Rendimentos_Pagos_Antecipadamente;Rendimento_Liquido_Pagar;Percentual_Resultado_Financeiro_Liquido_Declarado
01.601.918/0001-59;2025-09-30;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;1205619.36;-207602.14;1205619.36;-207602.14;;;311538.94;0;;;;;311538.94;0;1517158.3;-207602.14;308728.2;308728.2;;;;;;;308728.2;308728.2;;;-167598.48;-167598.48;;;;;;;;;0;0;0;0;;;-142239.38;-142239.38;;;-7528.51;-7528.51;;;-8750;-8750;;;-886.74;-886.74;-28336.79;-28336.79;-355339.9;-355339.9;1470546.6;-254213.84;-254213.84;0;;0;0;0;0;0
01.601.918/0001-59;2025-12-31;1;;;;;;;;;0;0;0;0;0;0;0;7642129.39;0;-1764198.01;370000;0;1319491.42;-143731.9;1689491.42;5734199.48;;;143826.26;0;;;;;143826.26;0;1833317.68;5734199.48;350378.22;350378.22;;;;;;;350378.22;350378.22;;;-178088.75;-170310.95;;;;;;;;;0;0;-39506;-19753;;;-66536.17;-66536.17;;;-2827.59;-2827.59;;;-8750;-8750;;;0;0;-80610.86;-94036.22;-376319.37;-362213.93;1807376.53;5722363.77;5468149.93;5194742.4335;;0;5425000.0035;0;5425000.0035;0.992109
01.633.741/0001-72;2025-03-31;1;;;;;;;;;0;0;766868.94;751371.59;;;;;;;;;-154740.33;-157543.33;612128.61;593828.26;;;;;;;;;0;0;612128.61;593828.26;34079.92;30476.99;;;;;;;34079.92;30476.99;;;-38343.45;-37567.61;;;;;;;;;;;-2583.33;0;;;-45699.14;-50967.33;;;-14865.88;-6562.82;;;0;-3400;;;;;-8306.46;-76025.68;-109798.26;-174523.44;536410.27;449781.81;449781.81;427292.7195;;;457207.1995;-254004;203203.1995;1.016509
01.633.741/0001-72;2025-06-30;1;;;;;;;;;0;0;830549.17;815105.86;-8803.33;;;;;;;;-1020;-10111.84;820725.84;804994.02;;;;;;;;;0;0;820725.84;804994.02;46651.97;35659.26;;;;;;;46651.97;35659.26;;;-41527.47;-40172.06;;;;;;;;;;;-4916.67;0;;;-14249.78;-22874.94;;;-2632.04;-2632.04;;;;;;;;;-125116.09;-35927.71;-188442.05;-101606.75;678935.76;739046.53;1188828.34;1129386.923;;;1132857.843;-873773.76;259084.083;0.95292
01.633.741/0001-72;2025-09-30;1;;;;;;;;;0;0;1074211.71;1009393.99;-9200.33;-5890;0;0;0;0;-262500;0;-34910.55;-55764.98;767600.83;947739.01;-32902.09;0;0;0;0;0;0;0;-32902.09;0;734698.74;947739.01;15904.25;33005.11;0;0;0;0;0;0;15904.25;33005.11;;;-51223;-50352.7;;0;-3550;-5000;;0;;0;-7464.87;-19485.51;-2511.63;-7500;;0;-5759.22;0;;0;-36873.54;-36873.54;;0;-9750;-4875;;0;-19068.66;-18946.54;-30751.75;-29666.15;-166952.67;-172699.44;583650.32;808044.68;808044.68;767642.446;;;645170.156;-431806.8;213363.356;0.798434
01.633.741/0001-72;2025-12-31;1;0;0;0;0;0;0;0;0;0;0;455154.62;802566.51;0;0;-13052892.38;5634233.29;0;0;0;0;0;0;-12597737.76;6436799.8;;;0;0;0;0;0;0;0;0;-12597737.76;6436799.8;261403.97;261403.97;0;0;0;0;0;0;261403.97;261403.97;;;-45000;-45000;-446149.02;-244750;0;0;0;0;0;0;-2319.17;-1542.2;-17988.37;-10500;0;0;-5859.18;-678;-885402.89;-937951.63;-38375.83;-38375.83;0;-4875;0;0;0;0;-182.56;0;-2136.07;-2470.88;-1443413.09;-1286143.54;-13779746.88;5412060.23;5930333.46;5633816.787;;;5649048.957;-4861636.56;787412.397;0.952569
01.636.325/0001-28;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;6449015.85;6449015.85;-68472.86;-68472.86;0;0;0;0;0;0;-1140351.8;-1140351.8;5240191.19;5240191.19;0;0;0;0;0;0;0;0;0;0;5240191.19;5240191.19;230262.63;230262.63;0;0;0;0;0;0;230262.63;230262.63;0;0;-66716.88;-66716.88;0;0;-208338.45;-208338.45;0;0;0;0;0;0;0;0;0;0;-7469.02;-7469.02;0;0;-6776.06;-6776.06;-20257.22;-20257.22;-11050;-11050;0;0;-729.6;-729.6;17539.28;17539.28;-303797.95;-303797.95;5166655.87;5166655.87;5166655.87;4908323.0765;;0;5166655.87;0;5166655.87;1
01.636.325/0001-28;2025-06-30;1;0;0;0;0;0;0;0;0;0;0;6248398.14;7651284.25;-52872.88;-52872.88;0;0;0;0;0;0;-2146850.76;-2023384.87;4048674.5;5575026.5;0;0;0;0;0;0;0;0;0;0;4048674.5;5575026.5;290319.23;290319.23;0;0;0;0;0;0;290319.23;290319.23;0;0;-66716.88;-66716.88;0;0;0;0;0;0;0;0;0;0;-59999.98;-40000;0;0;-17829.28;-17829.28;0;0;0;0;-20573.74;-20573.74;0;0;0;0;0;0;8938.59;236726.44;-156181.29;91606.54;4182812.44;5956952.27;11583783.74;11004594.553;;0;11004594.553;-1963373.15;9041221.403;0.95
01.636.325/0001-28;2025-09-30;1;0;0;0;0;0;0;0;0;0;0;7066671.67;7005686.02;-57206.71;-57206.71;0;0;0;0;0;0;-1834600.33;-1834600.33;5174864.63;5113878.98;0;0;0;0;0;0;0;0;0;0;5174864.63;5113878.98;185636.18;185636.18;0;0;0;0;-384069.59;-384069.59;-198433.41;-198433.41;0;0;-66716.88;-66716.88;0;0;-3200;-3200;0;0;0;0;0;0;-9999.99;0;0;0;-7589.49;-7589.49;0;0;0;0;-20890.26;-20890.26;0;0;0;0;0;0;-23097.19;-2033310.99;-131493.81;-2131707.62;4844937.41;2783737.95;4802448.51;4562326.09;;0;4562326.09;-1315842.35;3246483.74;0.95
01.636.325/0001-28;2025-12-31;2;0;0;0;0;0;0;;;0;0;8656529.12;7492675.66;-56339.94;-56339.94;0;0;0;0;-79638.86;0;-1454413.42;-1454413.42;7066136.9;5981922.3;0;0;0;0;0;0;0;0;0;0;7066136.9;5981922.3;182009.1;182009.1;0;0;0;0;-33765.28;-33765.28;148243.82;148243.82;0;0;-66716.88;-66716.88;0;0;0;0;0;0;0;0;0;0;-9999.99;0;0;0;-7589.49;-7589.49;0;0;0;0;-12456.14;-12456.14;-12350;-12350;0;0;0;0;27762.31;99347.27;-81350.19;234.76;7133030.53;6130400.88;10932849.39;10386206.92;;0;6290506.78;-2778592.06;3511914.72;0.575377
01.657.856/0001-05;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;799472.68;905525.58;-435077.6;-435077.6;0;0;0;0;0;0;7368.96;0;371764.04;470447.98;0;0;0;0;0;0;0;0;0;0;371764.04;470447.98;6263.18;6263.18;0;0;0;0;0;0;6263.18;6263.18;;;-30000;-30000;0;0;;;-52530.53;-52530.53;0;0;0;0;-1825;-1825;0;0;-51366.28;-53563.4;0;0;-15377.3;-16424.3;-7067.14;-7026.82;0;0;0;0;0;0;-85323.53;-130477.89;-243489.78;-291847.94;134537.44;184863.22;184863.22;175620.059;;0;175620.059;0;175620.059;0.95
01.657.856/0001-05;2025-06-30;2;0;0;0;0;0;0;0;0;0;0;882014.03;852176.53;-446353.73;-452865.59;0;0;0;0;0;0;-191906.17;-191906.17;243754.13;207404.77;0;0;0;0;0;0;0;0;0;0;243754.13;207404.77;7427.44;7427.44;0;0;0;0;0;0;7427.44;7427.44;;;-30000;-30000;0;0;;;-49986.18;-49986.18;0;0;0;0;0;0;0;0;-77290.62;-70191.52;0;0;-16336.79;-16242.76;-7104.89;-7104.89;0;0;0;0;0;0;-83772.99;-180723.32;-264491.47;-354248.67;-13309.9;-139416.46;45446.76;43174.422;;0;43174.422;0;43174.422;0.95
01.657.856/0001-05;2025-09-30;1;0;0;0;0;0;0;0;0;0;0;886249.47;895976.07;449388.34;449388.34;0;0;0;0;0;0;92027.47;92027.47;1427665.28;1437391.88;0;0;0;0;0;0;0;0;0;0;1427665.28;1437391.88;8382.2;7204.42;0;0;0;0;0;0;8382.2;7204.42;;;-54167.51;-30995.85;0;0;0;0;0;0;-52667.2;-52667.2;0;0;-5775;-5775;0;0;-68972.4;-66035.44;0;0;14336.79;14336.79;7182.97;182.97;0;0;0;0;0;0;-18964.77;87752.57;-179027.12;-53201.16;1257020.36;1391395.14;52284.2;49669.99;;;49669.99;0;49669.99;0.95
01.657.856/0001-05;2025-12-31;1;0;0;0;0;0;0;0;0;0;0;1019700.88;833871.78;-405803.64;-406637.36;0;0;0;0;-3228000;0;-109603.44;-109603.44;-2723706.2;317630.98;0;0;0;0;0;0;0;0;0;0;-2723706.2;317630.98;8978.33;8978.33;0;0;0;0;0;0;8978.33;8978.33;;;-54675.4;-32987.55;0;0;0;0;-49113.46;-47113.46;0;0;0;0;-9625;-5775;0;0;-75103.33;-39336.84;0;0;-20336.79;-20336.79;-7392.26;-7392.26;0;0;0;0;0;0;-295359.93;-148551.79;-511606.17;-301493.69;-3226334.04;25115.62;77399.82;73529.829;;;73529.829;-75600;-2070.171;0.95
01.964.775/0001-40;2025-03-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;39917.35;0;;;;;0;0;39917.35;0;39917.35;0;0;0;0;0;;;;;0;0;;;-2808.08;-3713.05;;;;;;;;;;;;;;;-18629.94;-18629.94;;;;;;;;;;;;;0;0;-21438.02;-22342.99;18479.33;-22342.99;0;0;;;0;0;0;0
01.964.775/0001-40;2025-06-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;45008.61;0;;;;;0;0;45008.61;0;45008.61;0;0;0;0;0;;;;;0;0;;;-5476.15;-2786.82;;;;;;;;;;;;;;;-40931.2;-22301.26;;;;;;;;;;;;;0;0;-46407.35;-25088.08;-1398.74;-25088.08;0;0;;;0;0;0;0
01.964.775/0001-40;2025-09-30;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;50744.56;;;;;;;;50744.56;0;50744.56;0;;;;;;;;;0;0;;;-8316.3;-2840.15;;;;;;;;;;;;;;;-70024.62;-29093.42;;;;;;;;;;;;;;;-78340.92;-31933.57;-27596.36;-31933.57;0;0;;;0;0;0;0
01.964.775/0001-40;2025-12-31;1;;;;;;;;;0;0;;;;;;;;;;;;;0;0;50016.63;;;;;;;;50016.63;0;50016.63;0;;;;;;;;;0;0;;;-11200.41;-2884.11;;;;;;;;;;;;;;;-92309.56;-22284.94;;;;;;;;;;;;;;;-103509.97;-25169.05;-53493.34;-25169.05;0;0;;;0;0;0;0
02.508.235/0001-14;2025-03-31;1;;;;;;;;;0;0;3801457.8;5068610.4;0;0;0;0;0;0;0;0;0;0;3801457.8;5068610.4;;;;;;;;;0;0;3801457.8;5068610.4;50530.04;50530.04;;;;;;;50530.04;50530.04;;;-207858.69;-203606.85;;;;;;;;;0;0;0;-26666.67;;;0;0;;;-721.85;-721.85;;;0;0;;;0;0;-29908.78;-29908.78;-238489.32;-260904.15;3613498.52;4858236.29;4858236.29;4615324.4755;;;4770899.9955;-3573900;1196999.9955;0.982023
02.508.235/0001-14;2025-06-30;1;;;;;;;;;0;0;3801457.8;3801457.8;0;0;0;0;0;0;0;0;0;0;3801457.8;3801457.8;;;;;;;;;0;0;3801457.8;3801457.8;55145.97;55145.97;;;;;;;55145.97;55145.97;;;-207858.69;-207858.69;;;;;;;;;0;0;0;0;;;-15178.98;-15178.98;;;-7193.91;-7193.91;;;0;0;;;-108.84;-108.84;-31764.26;-31041.72;-262104.68;-261382.14;3594499.09;3595221.63;8453457.92;8030785.024;;;8361899.994;-7164900;1196999.994;0.989169
02.508.235/0001-14;2025-09-30;1;;;;;;;;;0;0;4004880.27;3937072.78;0;0;0;0;0;0;0;0;0;0;4004880.27;3937072.78;;;;;;;;;0;0;4004880.27;3937072.78;61681.28;61681.28;;;;;;;61681.28;61681.28;;;-207858.69;-207858.69;;;;;;;;;0;0;0;0;;;-7589.49;-7589.49;;;-4434.35;-4434.35;;;0;0;;;-695.7;-695.7;-34216.69;-34216.69;-254794.92;-254794.92;3811766.63;3743959.14;3743959.14;3556761.183;;;3676499.993;-2428200;1248299.993;0.981982
02.508.235/0001-14;2025-12-31;1;;;;;;;;;0;0;4004880.27;2669920.18;0;0;0;0;0;0;17000000;0;-2706.77;-2706.77;21002173.5;2667213.41;;;;;;;;;0;0;21002173.5;2667213.41;62218.24;62218.24;;;;;;;62218.24;62218.24;;;-207858.69;-207858.69;;;;;;;;;0;0;-42800;-28533.34;;;-7589.49;-7589.49;;;-364.13;-364.13;;;-20250;-20250;;;-40.6;-40.6;-31671.67;-31671.67;-310574.58;-296307.92;20753817.16;2433123.73;6177082.87;5868228.7265;;13117.13;6190199.9965;-6190199.99;0.0065;1.002124
03.251.720/0001-18;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;3714530.65;3591296.35;0;0;0;0;0;0;0;0;-429278.52;-429278.52;3285252.13;3162017.83;0;0;0;0;0;0;-1863.81;-1863.81;-1863.81;-1863.81;3283388.32;3160154.02;409359.38;409359.38;0;0;0;0;-10737.52;-10737.52;398621.86;398621.86;0;0;-212370.9;-212370.9;0;0;0;0;0;0;0;0;0;0;-15617.37;-31234.95;0;0;-182367.83;-174778.34;-183051.6;-183051.6;0;0;0;0;-2225.01;-4450;0;0;0;0;-5485.17;-5485.17;-601117.88;-611370.96;3080892.3;2947404.92;2947404.92;2800034.674;;0;2947404.92;-1944369.92;1003035;1
03.251.720/0001-18;2025-06-30;1;0;0;0;0;0;0;0;0;0;0;4061637.05;3900710.91;0;0;0;0;0;0;0;0;-420686.98;-420686.98;3640950.07;3480023.93;0;0;0;0;0;0;-150.71;-150.71;-150.71;-150.71;3640799.36;3479873.22;495324.58;495324.58;0;0;0;0;-6638.79;-6638.79;488685.79;488685.79;0;0;-233516.41;-233516.41;0;0;-19000;-19000;0;0;0;0;0;0;-16817.37;-1200;0;0;-269757.03;-277346.52;-217351.08;-217351.08;-32.75;-32.75;0;0;-2225.01;0;0;0;0;0;-6217.61;-6217.61;-764917.26;-754664.37;3364567.89;3213894.64;6161299.56;5853234.582;;0;5928032;-4916333.2;1011698.8;0.96214
03.251.720/0001-18;2025-09-30;2;0;0;0;0;0;0;;;0;0;4388683.4;4425101.8;0;0;0;0;0;0;0;0;1158075.1;1158075.1;5546758.5;5583176.9;0;0;0;0;0;0;-856.96;-856.96;-856.96;-856.96;5545901.54;5582319.94;588387.9;588387.9;0;0;0;0;-5730.82;-5730.82;582657.08;582657.08;0;0;-257703.1;-257703.1;0;0;-45339.28;-45339.28;0;0;0;0;0;0;-15617.37;0;0;0;-241583.64;-241583.64;-276204.67;-276204.67;0;0;0;0;-2225.01;0;0;0;0;0;-5510.85;-5510.85;-844183.92;-826341.54;5284374.7;5338635.48;5338635.48;5071703.706;;0;5338635.48;-2022015.8;3316619.68;1
03.251.720/0001-18;2025-12-31;1;0;0;0;0;0;0;;;0;0;4505817.45;4238795.76;0;0;0;0;0;0;1589000;0;-251174.4;-251174.4;5843643.05;3987621.36;0;0;0;0;0;0;-7700.8;-7700.8;-7700.8;-7700.8;5835942.25;3979920.56;450418.56;450418.56;0;0;0;0;-28728.52;-28728.52;421690.04;421690.04;0;0;-264684;-264684;0;0;0;0;0;0;0;0;0;0;-19040.89;-19767.9;0;0;-122953;-122953;-122755.5;-122755.5;0;0;0;0;-2164.35;-4419.69;0;0;0;0;-5525.87;-5525.87;-537123.61;-540105.96;5720508.68;3861504.64;9200140.12;8740133.114;;0;8737148.91;-5434515.8;3302633.11;0.949676
03.507.519/0001-59;2025-03-31;1;;;;;;;;;0;0;10315533.24;12597822.79;-606749.38;-606749.38;0;0;0;0;0;0;-863190.19;-863190.19;8845593.67;11127883.22;;;;;;;;;0;0;8845593.67;11127883.22;262992.22;262992.22;;;;;;;262992.22;262992.22;;;-281353.42;-268619.96;;;;;;;;;0;0;0;-55158.68;;;0;0;;;-49404.94;-49404.94;;;-7250;-7250;;;0;0;6482.32;6482.32;-331526.04;-373951.26;8777059.85;11016924.18;11016924.18;10466077.971;;;9682305.001;-6441143;3241162.001;0.878857
03.507.519/0001-59;2025-06-30;1;;;;;;;;;0;0;10900874.79;10979330.89;-1465518.02;-1465518.02;0;0;0;0;0;0;15251850.66;15251850.66;24687207.43;24765663.53;;;;;;;;;0;0;24687207.43;24765663.53;605365.85;605365.85;;;;;;;605365.85;605365.85;;;-281697.18;-281924.42;;;;;;;;;0;0;0;0;;;-349468.9;-349468.9;;;-727276.73;-727276.73;;;;0;;;-241.56;-241.56;-1157764.91;-1157764.91;-2516449.28;-2516676.52;22776124;22854352.86;33871277.04;32177713.188;;;33169506.498;-29880854.85;3288651.648;0.979281
03.507.519/0001-59;2025-09-30;1;;;;;;;;;0;0;10816303.04;11071704.66;-2136460.82;-2136460.82;0;0;0;0;0;0;-1071700.48;-1071700.48;7608141.74;7863543.36;;;;;;;;;0;0;7608141.74;7863543.36;253163.07;253163.07;;;;;;;253163.07;253163.07;;;-297638.55;-295967.83;;;;;;;;;0;0;-22157.43;-22157.43;;;-68814.4;-68814.4;;;-73706.31;-73706.31;;;0;0;;;-1018.08;-1018.08;-10037.29;-10037.29;-473372.06;-471701.34;7387932.75;7645005.09;7645005.09;7262754.8355;;;9316934.9955;-6271134.9;3045800.0955;1.218696
03.507.519/0001-59;2025-12-31;1;;;;;;;;;0;0;13913931.69;11646237.32;-1258350.62;-1258350.62;0;0;0;0;9523026.64;0;-319062.05;-319062.05;21859545.66;10068824.65;;;;;;;;;0;0;21859545.66;10068824.65;218609.75;218609.75;;;;;;;218609.75;218609.75;;;-279646.79;-284729.25;;;;;;;;;0;0;-22157.43;-22157.43;;;-76644.1;-53256.51;;;-54254.73;-54254.73;;;-6500;-6500;;;0;0;-12321.7;-12321.7;-451524.75;-433219.62;21626630.66;9854214.78;17499219.86;16624258.867;;;16624334.997;-14493010;2131324.997;0.950004
03.683.056/0001-86;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;13021223.17;13289345.17;0;0;0;0;0;0;0;0;-4196578.91;-2898835.39;8824644.26;10390509.78;0;0;-990320.24;0;2598341.02;2598341.02;-2638543.04;-3110248.54;-1030522.26;-511907.52;7794122;9878602.26;1065319.03;1065319.03;0;0;0;0;0;0;1065319.03;1065319.03;;;-770313.87;-757808.89;0;0;0;0;0;0;-46485.9;-46485.9;-6612.73;-6612.73;0;-35373.34;0;0;0;0;0;0;-112596.68;-112596.68;0;0;-5250;-5250;0;0;-10119.74;-10119.74;-205706.32;-205706.32;-1157085.24;-1179953.6;7702355.79;9763967.69;9763967.69;9275769.3055;;;9411272.2455;-9411272.25;-0.0045;0.963878
03.683.056/0001-86;2025-06-30;1;0;0;0;0;0;0;0;0;0;0;13482289.35;13388400.25;0;0;0;0;0;0;0;0;-4156827.95;-2196669.5;9325461.4;11191730.75;0;0;352643.29;0;6590971.79;6590971.79;-6610809.8;-7739484.9;332805.28;-1148513.11;9658266.68;10043217.64;931990.03;931990.03;0;0;0;0;0;0;931990.03;931990.03;;;-826139.12;-815131.31;;;;;;;-30990.6;-30990.6;-6777.69;-6777.69;0;0;;;-439615.23;-439615.23;;;-20190.97;-20190.97;;;0;0;;;-1374.36;-1374.36;-200420.34;-200420.34;-1525508.31;-1514500.5;9064748.4;9460707.17;19197664.68;18237781.446;;;19191613.996;-17530801.25;1660812.746;0.999685
03.683.056/0001-86;2025-09-30;1;;;;;;;;;0;0;14500890.46;14290775.33;-29275;-29173.8;0;0;0;0;-16294210.28;0;-2584672.79;-1947004.83;-4407267.61;12314596.7;0;0;2079885.95;0;2892318.44;2892318.44;-2841405.38;-3346908.62;2130799.01;-454590.18;-2276468.6;11860006.52;921542.99;921542.99;;;;;;;921542.99;921542.99;;;-812794.51;-814488.07;;;;;;;-46485.9;-46485.9;-6719.24;-6719.24;-21379.98;-21379.98;;;-106780.68;-106780.68;;;-22720.88;-22720.88;;;-65100;-65100;;;-999.22;-999.22;-173494.15;-173494.15;-1256474.56;-1258168.12;-2611400.17;11523381.39;11523381.39;10947212.3205;;;10260132.1005;-6790878.8;3469253.3005;0.890375
03.683.056/0001-86;2025-12-31;1;;;;;;;;;0;0;14551185.41;14183980.75;-112601.88;-111151.14;0;0;0;0;7920835.81;0;-3059364.62;-2759955.96;19300054.72;11312873.65;0;0;-381501.95;0;3521232.39;3521232.39;-3552461.37;-3751906.2;-412730.93;-230673.81;18887323.79;11082199.84;663079.56;663079.56;;;;;;;663079.56;663079.56;;;-834480.13;-1078375.02;;;;;;;-64366.02;-64366.02;-6733.02;-6733.02;-42759.96;-21379.98;;;-37970.15;-37970.15;;;-69173.08;-69173.08;;;-81772.61;-81772.61;;;-2270.03;-2270.03;-153714.59;-156932.81;-1293239.59;-1518972.72;18257163.76;10226306.68;21749688.07;20662203.6665;;;20704798.9465;-17198638.7;3506160.2465;0.951958
03.855.441/0001-63;2025-03-31;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;43277.8;43277.8;43277.8;43277.8;;;;;;;;;0;0;43277.8;43277.8;4048278.62;4048278.62;;;;;21102145.07;0;25150423.69;4048278.62;;;-458620.86;-458620.86;;;;;;;;;-3365.4;-3365.4;-52500;-546150;;;0;0;;;-83036.8;-83036.8;;;0;0;;;0;0;-16844305.23;-112628.07;-17441828.29;-1203801.13;7751873.2;2887755.29;2887755.29;2743367.5255;;;-0.0045;0;-0.0045;0
03.855.441/0001-63;2025-06-30;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;-258553.57;-258553.57;-258553.57;-258553.57;;;;;;;;;0;0;-258553.57;-258553.57;4507254.46;4507254.46;;;;;18171396.02;0;22678650.48;4507254.46;;;-458620.86;-458620.86;;;;;;;;;-3416.31;-3416.31;-52500;-210000;;;-14242.96;-14242.96;;;-89764.06;-89764.06;;;0;0;;;-661.21;-661.21;-12807215.91;-142929.79;-13426421.31;-919635.19;8993675.6;3329065.7;6216820.99;5905979.9405;;;6201058.4205;-6201058.42;0.0005;0.997465
03.855.441/0001-63;2025-09-30;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;-258554.6;-258554.6;-258554.6;-258554.6;;;;;;;;;0;0;-258554.6;-258554.6;4940317.52;4940317.52;;;;;14446724.95;0;19387042.47;4940317.52;;;-549861.14;-539315.5;;;;;;;;;-3416.31;-3416.31;-52500;0;;;-3868313.11;-3868313.11;;;-17914.07;-17914.07;;;0;0;;;0;0;-10762953.34;-68208.2;-15254957.97;-4497167.19;3873529.9;184595.73;184595.73;175365.9435;;0;0.0035;0;0.0035;0
03.855.441/0001-63;2025-12-31;1;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;-286525.13;-286525.13;-286525.13;-286525.13;;;;;;;;;0;0;-286525.13;-286525.13;4892621.69;4892621.69;;;;;16204399.08;0;21097020.77;4892621.69;;;-490257.78;-490257.78;;;;;;;;;-3416.31;-3416.31;93210.06;-42759.96;;;-1722859.94;-5059.62;;;-8530.3;-8530.3;;;0;0;;;0;0;-9527131.88;-174243.99;-11658986.15;-724267.96;9151509.49;3881828.6;4066424.33;3863103.1135;;0;4052319.5635;0;4052319.5635;0.996531
04.066.582/0001-60;2025-03-31;1;0;0;0;0;0;0;0;0;0;0;1716331.11;1716331.11;0;0;0;0;0;0;0;0;0;0;1716331.11;1716331.11;0;0;0;0;0;0;0;0;0;0;1716331.11;1716331.11;27552.92;27552.92;0;0;0;0;-5496.02;-5496.02;22056.9;22056.9;0;0;-74816.99;-74816.99;0;0;0;0;0;0;0;0;0;0;-14201.89;-24303.51;0;0;-3162.33;-6324.63;0;0;0;0;0;0;-1674.99;0;0;0;0;0;-2969.39;-2969.39;-96825.59;-108414.52;1641562.42;1629973.49;1629973.49;1548474.8155;;0;1629973.49;-1101999.31;527974.18;1
