CNPJ_Fundo_Classe;Data_Referencia;Versao;Nome_Imovel;Endereco;Area;Numero_Unidades;Outras_Caracteristicas_Relevantes;Percentual_Imovel_Total_Investido;Categoria
44.669.674/0001-59;2025-12-31;1;Unip_34953;RUA ADELINO MARTINS, Nº 315;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;Unip_8704;RUA ANTONIO FREDERICO OZANAM, 1901;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;Unip_233423;RUA ANTONIO JOSE BORGES, 153 CH. STO ANTONIO (MARG. PINHEIROS);0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;Unip_22430;RUA ANTONIO LOPES DA SILVA, 36;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;Unip_31606;RUA BOM PASTOR, Nº 445/451 - 453/459 - 463;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;Unip_31607;RUA BOM PASTOR, Nº 445/451 - 453/459 - 463;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;Unip_31608;RUA BOM PASTOR, Nº 445/451 - 453/459 - 463;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;Unip_64870;RUA BRIGADEIRO AMILCAR VELOSO PEDERNEIRAS / AV. MAURICE DENIS;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;Unip_97262;RUA BRIGADEIRO TOBIAS, DR CONSULTA - NEXT HOME;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;Unip_160762;RUA CAPITÃO PACHECO CHAVES 738,742 E 744 VILA PRUDENTE;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;Unip_52058;Rua Cavalheiro Adelson Riesco , s/n - Quadra 5 Lote A/B .;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;Unip_150744;RUA DA MOOCA - LOJA 3873 - 3879;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;Unip_150745;RUA DA MOOCA - LOJA 3873 - 3879;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;Unip_150746;RUA DA MOOCA - LOJA 3873 - 3879;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;Unip_4742;RUA GENERAL PORFIRIO DA PAZ, Nº 12;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;Unip_71904;RUA GERALDO FRAGA DE OLIVEIRA, Nº 121/123;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;Unip_18889;RUA IAPÓ - Nº 531 - CASA VERDE - SP;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;Unip_179804;RUA LAGOA TAI GRANDE , 1484 - ITAQUERA;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;Unip_84183;RUA LAVRADIO N.º 35 / AVENIDA PACAEMBU, N.º 233 BARRA FUNDA;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;Unip_68365;RUA MARECHAL MASCARENHAS DE MORAES, 442 ANTIGO 585;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;Unip_27894;RUA MARIO PERDIGÃO BRIGADEIRO, 61;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;Unip_167837;RUA PARAPUÃ , 1961,1965,1969,1973;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;Unip_209760;RUA PIRAJU, 267;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;Unip_287436;RUA PIRAJU, 267;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;Unip_325810;RUA PIRAJU, 267;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;Unip_335037;RUA PIRAJU, 267;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;Unip_52736;RUA VITORIA PERDÃO PETIGROSSO 1500 /115- VILA FAUSTO N MORELLI;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;Unip_52737;RUA VITORIA PERDÃO PETIGROSSO 1500 /115- VILA FAUSTO N MORELLI;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;Unip_52738;RUA VITORIA PERDÃO PETIGROSSO 1500 /115- VILA FAUSTO N MORELLI;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;Unip_31359;RUA WAL DISNEY, 126;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;Unip_230656;Avenida VertVille, S/N;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;27311_44669;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;2913_33956;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;43969_4466;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;72056_44669;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;91261_44669;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_107962;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_107963;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_107964;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_107965;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_107966;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_107967;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_107968;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_107969;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_107970;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_107971;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_107972;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_107973;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_107974;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_107975;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_107976;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_107977;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_107978;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_107979;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_107980;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_107981;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_107983;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_107984;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_107985;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_107986;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_107987;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_107988;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_107989;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_107990;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_107991;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_107992;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_107993;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_107994;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_107995;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_107996;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_107998;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_107999;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108000;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108001;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108002;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108003;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108004;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108005;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108006;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108007;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108008;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108010;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108012;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108013;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108014;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108015;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108016;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108019;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108022;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108023;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108024;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108025;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108026;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108027;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108028;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108029;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108030;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108031;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108032;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108034;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108035;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108036;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108037;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108038;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108041;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108044;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108045;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108046;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108048;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108049;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108050;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108051;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108052;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108053;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108054;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108055;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108056;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108057;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108058;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108059;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108060;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108061;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108062;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108063;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108064;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108065;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108066;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108068;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108069;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108070;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108071;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108072;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108073;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108074;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108075;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108076;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108077;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108079;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108080;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108081;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108082;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108083;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108084;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108085;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108086;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108087;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108088;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;FLA_108090;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;UNIP_11129;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;UNIP_12986;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;UNIP_12987;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;UNIP_12988;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;UNIP_26658;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;UNIP_26659;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;UNIP_26660;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.669.674/0001-59;2025-12-31;1;UNIP_26661;Não possui informação apresentada;0;1;Não possui informação apresentada;0;Renda
44.674.528/0001-11;2025-12-31;1;PARANGABA;AVENIDA DOUTOR SILAS MUNGUBA, Nº 847 - PARANGABA -FORTALEZA / CE;24667.66;1;Não possui informação apresentada;0;Renda
45.188.099/0001-35;2025-12-31;1;Edificio Wall Street;Avenida Nove De Julho, 5109, Sem Complemento, Jardim Paulista, São Paulo/SP, Brasil, 01407-200;372.4;1;Promessa de compra com opção de recompra;0.22910851676052;Renda
47.154.849/0001-83;2025-09-30;1;NE103;R. Attílio Bilibio, 251;111.5;1;Nenhuma característica relevante;0.0113689388116732;Venda
47.154.849/0001-83;2025-09-30;1;NE201;R. Attílio Bilibio, 251;54.9;1;Nenhuma característica relevante;0.00574463019739391;Venda
47.154.849/0001-83;2025-09-30;1;NE303;R. Attílio Bilibio, 251;54.9;1;Nenhuma característica relevante;0.00574463019739391;Venda
47.154.849/0001-83;2025-09-30;1;NE401;R. Attílio Bilibio, 251;54.9;1;Nenhuma característica relevante;0.00574463019739391;Venda
47.154.849/0001-83;2025-09-30;1;NE802;R. Attílio Bilibio, 251;75.3;1;Nenhuma característica relevante;0.00829778033255037;Venda
47.154.849/0001-83;2025-09-30;1;NEA102;R. Attílio Bilibio, 251;80;1;Nenhuma característica relevante;0.00824502423597648;Venda
47.154.849/0001-83;2025-09-30;1;NEA301;R. Attílio Bilibio, 251;54.9;1;Nenhuma característica relevante;0.00574960434364231;Venda
47.154.849/0001-83;2025-09-30;1;NEB101;R. Attílio Bilibio, 251;80;1;Nenhuma característica relevante;0.00823748765075164;Venda
